,CUM_PAY_JUL,PAY_JUL,CUM_PAY_AUG,PAY_AUG,CUM_PAY_SEP,PAY_SEP,CUM_PAY_OCT,PAY_OCT,CUM_PAY_NOV,PAY_NOV,CUM_PAY_DEC,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
18783624,385.2215256,-2,849.538532,-2,1203.6942864,-2,1411.5547056,-2,1690.3118656,-2,1981.9485008,-2,F,graduate school,married,15/01/1978,0
27317014,328.1582952,0,4951.2638062,0,5562.979251,0,6166.7940918,0,6481.7747758,0,6928.9787758,0,M,graduate school,single,16/01/1982,0
28161335,0.0,-1,116.27304,0,116.27304,0,116.27304,-1,685.7128,0,754.135012,0,F,university,single,05/01/1960,0
25673514,0.0,-2,149.068,2,298.136,2,298.136,3,298.136,4,298.136,5,M,graduate school,married,14/01/1978,1
29863994,149.0978136,0,298.1956272,-1,3203.2626252,0,3263.5159108,0,3382.9193788,0,3472.3899924,0,F,university,married,10/01/1989,1
53209937,47.9104552,0,93.763772,0,147.0704888,0,198.6480168,0,263.1646472,2,263.1646472,1,M,high school,single,18/01/1953,0
47630438,0.0,-2,0.0,-2,29.8136,-2,29.8136,-2,29.8136,-2,29.8136,-2,F,graduate school,single,15/01/1992,0
13891393,233.0827248,-1,254.6975848,-1,686.607208,-1,752.1375008,-1,824.6143624,-1,886.7757184,-1,M,graduate school,single,07/01/1984,0
37299020,745.34,0,894.408,0,983.8488,0,1132.9168,0,1364.568472,0,1463.9073872,0,F,graduate school,married,10/01/1978,0
10442664,22.4198272,0,52.2334272,0,64.1588672,0,93.9724672,0,123.7860672,0,213.2268672,0,M,graduate school,married,05/01/1984,0
16907294,149.068,2,154.6431432,2,348.670052,3,348.670052,2,1193.6172896,2,1492.9458336,1,M,high school,single,09/01/1986,0
15536287,2236.109441,0,2236.109441,0,2325.550241,0,2385.177441,2,2385.177441,2,2477.599601,2,F,university,married,28/01/1979,1
16108559,0.0,-2,0.0,-2,0.0,-2,0.0,0,0.0,0,119.2544,0,F,graduate school,married,04/01/1978,1
17324549,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,0.0,0,M,graduate school,married,21/01/1972,0
51128444,74.7725088,-1,74.7725088,-1,99.6966784,-1,124.620848,-1,189.3759872,-1,219.9945544,-1,F,university,married,22/01/1966,0
51669760,29.8136,0,62.60856,0,95.40352,0,125.21712,0,176.198376,2,176.198376,2,F,graduate school,married,,0
57605367,74.534,0,104.3774136,2,104.3774136,0,193.8182136,0,238.5386136,0,292.2030936,0,F,university,married,22/01/1986,1
56953440,30.4396856,0,119.9401128,0,209.3809128,0,300.2825792,0,364.322192,0,453.762992,0,F,high school,single,09/01/1993,0
48766116,25.192492,0,144.446892,0,239.850412,0,418.732012,0,520.098252,0,620.2123208,0,M,graduate school,single,03/01/1987,1
40368343,1878.2568,-1,1907.5933824,-1,2901.459552,-1,3447.048432,0,3536.489232,0,3631.4157344,-1,M,high school,single,,1
32125828,0.0,0,30.4396856,0,72.4768616,0,120.1189944,0,162.0071024,0,200.1685104,0,M,university,single,19/01/1993,0
27055216,59.6868272,2,59.6868272,0,178.9412272,0,328.0092272,0,477.464804,0,626.6520584,0,M,university,single,09/01/1989,0
47631461,59.6272,0,149.068,0,208.6952,0,298.136,0,357.7632,0,417.3904,0,M,university,married,02/01/1982,0
31263136,163.9748,0,305.2614504,0,477.4051768,0,639.9191104,0,840.445384,0,990.9444368,0,F,university,single,28/01/1980,0
10160561,5.1875664,0,10.1962512,0,15.1453088,0,24.447152,0,56.4371448,0,88.1588152,0,F,high school,single,02/01/1974,0
15025282,47.3439968,-2,64.6358848,-2,108.1637408,-2,1461.7608078,-2,2018.1123974,-2,2061.6998806,-2,F,university,married,17/01/1965,0
34493862,0.0,-2,29.9924816,-2,29.9924816,-2,30.9465168,-2,139.8555976,-2,378.3643976,-2,F,graduate school,single,30/01/1974,0
30857211,304.09872,0,602.23472,0,900.37072,0,1425.2093344,0,1575.4698784,0,1724.5378784,0,F,university,single,16/01/1985,0
18721624,35.8061336,0,35.8955744,0,36.0148288,-1,391.4227544,-1,449.5592744,-1,467.3878072,-2,M,university,married,07/01/1979,1
31372119,178.5536504,-1,183.2343856,-1,187.9151208,-1,210.484016,-1,369.0625544,-1,396.1631168,-1,F,university,married,12/01/1969,0
22644273,35.925388,-2,732.1623888,-2,1007.8785616,-2,1007.8785616,-2,1294.8344616,-2,1294.8344616,-2,F,graduate school,single,06/01/1986,0
17249393,0.0,-2,0.0,-2,0.0,-2,0.0,0,536.6448,0,566.4584,0,M,university,married,14/01/1983,0
34732296,89.4408,-1,178.8816,-1,268.3224,-1,357.7632,-1,357.7632,-1,536.6448,-1,F,graduate school,single,18/01/1983,0
41083367,0.0,-2,0.0,-2,19.4682808,-2,19.4682808,-2,19.4682808,-2,19.4682808,-2,F,university,married,11/01/1983,0
12664773,38.75768,0,77.51536,0,116.27304,0,160.99344,0,217.63928,0,277.26648,0,F,high school,married,28/01/1968,0
47297311,104.198532,-1,145.5201816,-1,311.8204424,-1,353.142092,-1,561.7478512,0,622.209832,0,F,graduate school,single,01/01/1989,0
50480000,37.9228992,0,68.7501616,0,101.5451216,0,153.7487352,0,223.2740504,2,223.2740504,-1,F,high school,single,24/01/1986,0
21936605,217.9970432,0,445.7431336,0,684.2519336,0,905.3495912,0,1131.4559336,0,1349.0057728,0,F,graduate school,married,02/01/1976,0
55827174,4.8596168,0,16.9341248,0,30.1713632,0,42.3651256,0,76.9787152,0,122.5637096,0,M,high school,married,27/01/1977,0
49761486,0.0298136,2,18.8720088,2,18.9018224,0,104.794804,0,202.7622936,0,240.595752,2,M,university,single,03/01/1990,0
53249036,223.602,0,462.1108,0,685.7128,0,958.50724,0,1271.55004,0,1569.68604,0,M,university,single,03/01/1988,0
57244839,9.4210976,-2,318.9757064,-2,1814.3066284,-2,5289.5885394,-2,8285.3485084,-2,10085.1060994,-2,M,university,married,01/01/1986,0
32612576,0.2683224,2,44.9887224,0,134.4295224,0,179.1499224,0,238.7771224,0,536.9131224,0,F,university,married,15/01/1992,0
32282992,89.4408,0,178.8816,0,208.6952,0,298.136,0,357.7632,0,510.110696,0,M,graduate school,single,20/01/1964,0
40593378,0.0,-2,0.0,-2,118.7177552,-2,118.7177552,-2,118.7177552,-2,118.7177552,-2,F,graduate school,single,08/01/1982,0
30474384,32.79496,0,509.81256,-1,2051.831579,2,2051.831579,3,2051.831579,4,2051.831579,5,M,university,single,10/01/1989,1
48752220,14.608664,-2,157.4754352,-2,157.4754352,-2,157.4754352,-2,157.4754352,-2,157.4754352,-2,M,graduate school,single,24/01/1979,0
27779863,89.4408,0,178.8816,0,268.3224,0,357.7632,0,417.3904,0,536.6448,0,F,graduate school,single,06/01/1987,0
11753454,63.5625952,-1,80.5265336,-1,132.7599608,-1,164.5412584,-1,164.5412584,-1,228.1038536,-1,F,graduate school,married,05/01/1978,0
18508179,0.0,-1,7.6620952,-1,914.8899432,-1,975.8289416,-1,1077.8212672,-1,1179.6347112,-1,F,high school,married,25/01/1969,0
52543903,116.720244,0,116.720244,-1,122.6531504,-2,128.5860568,-2,128.5860568,-2,144.9835368,-2,M,university,married,31/01/1990,0
47748065,149.068,0,298.136,0,447.204,0,626.0856,0,806.3982528,0,985.2798528,0,F,high school,married,27/01/1981,1
22972254,28.2036656,-1,55.0359056,-1,82.5240448,-1,110.0419976,-1,136.8742376,-1,163.9151728,-1,,graduate school,single,01/01/1985,0
59000073,209.589608,0,449.4102064,0,628.2918064,0,903.7098432,0,1203.7539136,0,1503.1122712,0,F,graduate school,married,19/01/1971,0
48948567,0.0,0,119.2544,0,158.01208,0,202.73248,2,202.73248,0,310.06144,0,M,graduate school,single,17/01/1984,0
39539632,27.4881392,0,60.2830992,0,93.0780592,0,122.9512864,0,171.4878272,0,259.7360832,0,M,graduate school,single,21/01/1989,1
50913620,8.94408,2,8.94408,0,38.906748,0,77.0085288,0,110.012184,2,110.012184,1,M,university,married,20/01/1981,0
59275815,73.8482872,-2,73.8482872,-2,562.9403952,-2,680.4357928,-2,680.4357928,-2,680.4357928,-2,F,graduate school,single,17/01/1987,0
22441648,0.0,0,0.0,0,10.9415912,0,10.9415912,0,130.1959912,0,173.8729152,0,M,university,single,06/01/1991,1
36607392,51.7862232,0,106.285484,0,157.9822664,0,208.0691144,-1,1609.3977554,0,1640.7020354,0,M,high school,married,02/01/1954,0
40607360,66.931532,0,135.502812,0,201.4803088,0,270.0515888,0,335.6415088,0,401.2314288,0,F,high school,married,26/01/1971,0
52861350,0.0,0,4.8894304,0,22.7775904,-1,451.8549216,-1,644.271896,-2,782.2492368,-2,M,graduate school,single,29/01/1988,0
50575345,59.6272,2,59.6272,0,172.91888,0,262.35968,0,321.98688,0,414.40904,0,F,university,single,29/01/1987,0
39353262,76.9489016,-1,2880.0235736,0,2933.9265624,0,2978.1401312,0,4604.1440612,0,7817.7221912,0,F,university,single,19/01/1990,0
42500280,59.6272,0,119.2544,0,169.4008752,0,226.732428,0,292.322348,0,345.4203696,0,F,university,married,04/01/1973,0
43515111,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,0.0,0,F,high school,married,20/01/1967,0
33985151,32.79496,0,65.58992,0,87.2644072,2,117.0780072,2,220.62064,2,220.62064,1,F,university,single,18/01/1970,1
10674685,0.0,-2,0.0,-2,0.0,-2,0.0,2,0.0,2,0.0,1,F,university,married,25/01/1981,1
17573787,0.0,2,59.6272,2,59.6272,2,119.2544,2,119.2544,0,208.6952,0,F,high school,single,27/01/1993,1
55581603,0.0,-1,579.1589936,0,579.1589936,-1,1433.0801248,-1,1433.0801248,-1,1616.4635784,-1,F,graduate school,single,20/01/1982,0
11735616,84.372488,0,173.0083208,0,265.5795488,0,354.6923992,2,354.6923992,2,465.4797368,1,F,university,single,18/01/1989,0
56951913,29.8136,0,59.6272,0,89.4408,0,120.148808,0,167.850568,0,227.477768,0,F,university,single,14/01/1989,0
24411370,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,0.0,0,M,university,single,23/01/1973,0
51405117,181.86296,0,301.11736,0,420.37176,0,539.62616,0,697.63824,0,807.94856,0,F,university,married,07/01/1982,0
27044600,448.8735616,0,1343.7287656,0,2239.5678184,-1,4535.2150184,-1,6184.7418794,-1,7532.4656674,-1,M,graduate school,married,13/01/1979,0
46980637,43.8856192,0,56.496772,0,68.9290432,0,80.9141104,2,93.4358224,3,93.4358224,4,F,university,single,26/01/1977,1
37238931,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,university,married,15/01/1987,0
24656083,39.801156,-1,42.48438,-1,82.285536,0,112.099136,0,149.6940856,0,185.3511512,0,F,university,married,23/01/1979,0
54254738,59.6272,0,116.9587528,0,176.5859528,0,231.6218584,0,297.2117784,0,359.4327616,0,M,university,married,01/01/1953,0
57244717,0.0,-1,0.0,-1,20.86952,-2,20.86952,-2,20.86952,-2,20.86952,1,M,graduate school,single,17/01/1983,1
21106395,149.068,0,238.5088,0,327.9496,0,417.3904,0,536.6448,0,655.8992,0,F,university,married,14/01/1984,0
41342897,0.0,-2,0.0,-1,0.0,-1,114.9016144,-2,114.9016144,-2,115.1997504,1,F,graduate school,married,04/01/1975,0
59359076,0.0,-1,620.271948,-1,989.960588,-1,1423.8379088,-1,2286.4347976,-2,2646.851408,-2,M,graduate school,married,16/01/1968,0
30761607,9.3614704,-2,18.782568,-2,28.2036656,-2,37.6247632,-2,47.0458608,0,56.4669584,0,F,university,married,24/01/1981,0
42008549,24.4769656,0,48.8346768,0,72.3874208,0,112.9041032,0,162.1263568,0,223.900136,0,F,university,married,16/01/1976,0
51202491,146.08664,2,459.12944,0,673.78736,0,857.5285768,0,1006.5965768,0,1182.4968168,0,F,graduate school,single,,1
18943810,33.9278768,0,64.3675624,0,94.0320944,0,136.993492,0,180.9983656,0,223.6914408,0,F,university,single,04/01/1993,0
12089169,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,2,0.0,2,F,graduate school,single,17/01/1994,1
59092762,298.136,0,405.46496,0,509.81256,0,629.06696,0,760.2468,2,760.2468,1,F,university,married,21/01/1980,0
11611920,9.4210976,-1,87.1153392,-1,99.5177968,-1,111.9202544,-1,124.322712,-1,133.7438096,-1,F,high school,married,04/01/1975,0
44357873,14.9068,0,25.043424,0,39.353952,2,39.353952,3,39.353952,4,39.353952,5,M,university,married,27/01/1992,1
53387385,75.577476,-2,75.577476,-2,75.577476,-2,75.577476,-2,75.577476,-2,75.577476,1,M,university,married,27/01/1974,0
50318586,29.8136,-1,110.1314384,0,117.6444656,-1,2847.3478676,-1,3132.5149516,-1,3881.5816516,-1,M,university,single,,0
53700187,89.4408,0,327.9496,0,417.3904,0,536.6448,0,685.7128,0,924.2216,0,M,graduate school,single,22/01/1989,0
36338897,5.96272,2,959.99792,2,1213.41352,2,1466.82912,2,1720.24472,2,2018.38072,2,F,graduate school,single,22/01/1986,0
16958302,14.9068,0,29.8136,0,38.310476,0,53.217276,2,68.124076,0,133.713996,0,M,university,single,31/01/1988,0
52562986,122.23576,0,2537.13736,0,2686.20536,0,3043.96856,0,4057.63096,0,4504.83496,0,M,graduate school,single,23/01/1981,0
20114346,60.1936584,0,120.297876,-1,717.0468936,-1,717.5239112,-1,761.7971072,0,822.408156,0,F,graduate school,single,12/01/1979,0
15512897,0.0,0,20.5117568,0,35.3887432,0,80.49672,0,129.838228,0,189.465428,0,F,university,married,10/01/1986,0
52250706,149.068,0,459.6660848,0,608.7340848,0,967.3320656,0,1116.4000656,0,1354.9088656,0,F,university,married,,0
35015953,35.77632,0,59.8657088,0,83.7165888,2,83.7165888,2,173.1573888,2,241.7286688,2,F,university,single,20/01/1994,0
43520583,29.8136,0,59.6272,0,89.4408,0,238.5088,0,283.2292,0,327.8601592,0,M,high school,single,24/01/1963,0
25125961,20.5117568,0,34.732844,-1,944.792984,0,946.0153416,0,975.8289416,0,1065.2697416,0,M,university,single,01/01/1976,0
22342059,270.1708432,0,330.18562,0,388.3817672,0,446.1008968,0,502.657296,0,557.3950656,0,M,university,married,18/01/1971,1
18789526,141.0779552,-1,263.3137152,-1,385.5494752,-1,507.7852352,-1,630.0209952,-1,927.1135192,1,F,graduate school,married,14/01/1976,0
43528837,0.0,2,59.6272,2,119.2544,2,178.8816,2,268.3224,2,298.136,2,F,graduate school,single,,1
59354535,178.8816,-1,325.0278672,-1,325.0278672,-1,675.6358032,0,845.4242552,0,1262.8146552,0,M,other,married,16/01/1988,0
51711618,152.04936,2,152.04936,3,152.04936,2,450.18536,3,450.18536,2,867.57576,1,F,graduate school,single,22/01/1991,1
18328519,8.94408,-1,124.173644,-2,146.1462672,-2,260.2131008,-2,545.7975752,-2,708.520204,-2,F,graduate school,single,03/01/1985,0
23559106,27.1005624,-2,62.8470688,-2,62.8470688,-2,92.5414144,-2,234.6032184,-2,234.6032184,-2,M,graduate school,single,20/01/1986,0
29123296,577.5192456,-1,579.6956384,-1,591.3229424,0,633.0619824,0,679.153808,0,713.29038,0,F,university,married,21/01/1976,0
31811660,159.800896,-1,167.2841096,-1,327.0850056,-2,327.0850056,-2,327.0850056,-2,327.0850056,1,F,university,single,23/01/1985,0
25555170,0.0,4,0.0,5,0.0,6,0.0,7,0.0,8,0.0,1,F,high school,married,15/01/1992,0
46326928,29.8136,0,59.6272,0,89.4408,0,134.1612,0,178.8816,0,223.602,-1,F,university,married,24/01/1979,1
43370268,0.0,0,102.85692,0,138.63324,0,202.8517344,2,203.5076336,0,357.8526408,0,F,high school,married,08/01/1972,0
50746479,32.79496,0,99.6370512,0,1614.8834572,0,1636.289622,-1,1661.3032324,0,1720.9304324,0,F,university,married,30/01/1987,0
40616088,27.428512,0,54.857024,-1,879.799336,-2,879.799336,-2,879.799336,-2,879.799336,1,M,graduate school,single,18/01/1981,0
27277411,9.7192336,-1,19.4384672,-1,29.1577008,-1,38.8769344,-1,48.596168,-1,58.3154016,-1,M,graduate school,single,23/01/1975,1
51716564,33.2123504,-2,33.2123504,-2,33.2123504,-1,33.2123504,-1,63.2644592,-2,63.2644592,1,F,high school,married,04/01/1989,0
19363124,0.0,0,5.4260752,0,10.7627096,0,40.5763096,0,2830.3839296,0,2944.1228136,0,M,university,single,27/01/1987,0
40559235,108.968708,0,236.4516616,0,356.0041976,0,469.0573688,0,641.9762488,0,854.1894536,0,F,university,married,21/01/1984,0
53380129,29.8136,0,59.6272,0,74.534,-1,357.7930136,0,387.6066136,2,417.4202136,1,M,high school,married,17/01/1974,0
48944484,0.0,-1,160.99344,0,160.99344,0,190.5387176,2,190.5387176,-1,747.3076976,1,M,university,married,03/01/1977,0
16502408,0.0,-2,0.0,-2,0.0,-1,0.0,-1,2.2956472,-2,2.2956472,1,M,graduate school,single,25/01/1987,0
54553108,157.7735712,-1,297.7186096,0,297.7186096,0,297.8676776,2,298.1956272,-1,490.6424152,-1,F,graduate school,married,17/01/1978,1
36721440,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,university,married,24/01/1981,1
26224877,149.068,0,327.9496,0,477.0176,0,626.0856,0,775.1536,0,968.942,0,M,university,single,11/01/1979,0
14838973,74.534,0,149.068,0,223.602,0,283.2292,0,357.7632,0,447.204,0,F,university,married,09/01/1985,0
30598368,124.9786112,-1,4170.2965542,-1,4339.5185478,0,4370.5545054,0,4459.9953054,0,4519.7417598,-1,M,graduate school,single,04/01/1985,0
19511840,14.9068,0,59.925336,0,87.055712,0,146.7127256,2,176.5263256,0,240.148548,0,F,university,married,12/01/1994,0
37244443,123.1897952,2,123.1897952,-1,371.0600656,2,371.0600656,2,461.9319184,2,461.9319184,-1,F,university,other,10/01/1971,1
37645712,407.3432168,-1,772.4405624,-1,2030.4254144,0,2334.0173032,-1,3644.2355822,-1,4470.161743,-1,F,graduate school,single,24/01/1975,0
55822183,89.4408,0,193.7884,-1,934.954496,0,985.5779888,0,1015.3915888,0,1070.7256304,0,M,university,single,10/01/1986,0
45326263,0.0,-1,718.9847776,-1,732.1325752,-1,832.8131024,-1,839.6404168,-1,1054.5964728,-1,F,graduate school,single,27/01/1986,0
26386966,134.310268,0,283.4080816,0,441.6288568,2,441.6288568,2,799.8094472,2,799.8094472,1,F,university,married,11/01/1988,1
29130619,0.0,0,0.0,0,4.7403624,0,42.7527024,0,136.0692704,0,183.9200984,0,F,high school,married,07/01/1990,0
53092720,98.5041344,0,211.3486104,0,327.4427688,0,434.9207968,0,586.58258,0,746.5623576,0,F,university,single,30/01/1990,1
58032168,149.068,0,298.136,0,447.204,2,447.204,2,635.02968,2,843.72488,2,F,university,single,30/01/1983,0
31458575,44.7204,0,74.534,0,104.3476,0,119.2544,0,158.01208,0,205.71384,0,M,university,single,24/01/1987,1
24498327,299.030408,0,598.0011888,0,777.687756,0,1076.8970456,0,1257.3587664,0,1556.3891744,0,M,graduate school,married,20/01/1976,0
36482042,358.6874216,0,689.2606184,0,1017.687236,0,1375.8081992,0,1733.9291624,0,2092.0501256,0,F,university,single,10/01/1982,0
44994739,11.1204728,0,20.422316,0,29.3962096,0,63.2942728,0,96.8047592,0,129.7786008,0,F,university,married,31/01/1986,0
25446627,0.0,2,178.8816,2,178.8816,0,327.9496,0,477.0176,2,477.0176,1,F,university,single,04/01/1988,1
16922092,14.5490368,0,44.3626368,2,65.2321568,2,95.0457568,2,136.7847968,0,238.1510368,0,F,high school,married,07/01/1965,0
41577823,357.2265552,-1,673.9960552,-1,987.8140088,0,987.8140088,-1,1254.0494568,-1,1706.381396,-1,M,university,single,14/01/1983,1
47139125,59.6272,0,78.9464128,0,108.7600128,0,171.0704368,0,230.6976368,0,290.3248368,2,F,university,single,10/01/1980,1
56860336,282.1260968,0,544.9031672,0,879.948404,0,1193.7067304,0,1551.5593712,0,2147.8313712,0,F,university,married,16/01/1989,1
19235751,751.6902968,0,773.0368344,0,773.0368344,-1,4378.3060414,-1,6875.3142954,-1,8133.3885884,-1,F,graduate school,single,14/01/1989,0
53916860,128.6754976,-1,257.3509952,-1,386.0264928,-1,514.7019904,-1,650.830888,-1,686.5177672,-1,F,university,single,25/01/1988,0
12808781,68.8396024,0,203.2691248,0,277.8031248,0,397.0575248,0,506.234928,0,625.489328,0,M,high school,single,10/01/1989,0
57041445,0.0,2,14.9068,2,14.9068,3,14.9068,4,14.9068,2,74.534,1,M,university,single,22/01/1986,1
27924596,70.0321464,-1,118.4494328,-1,118.4494328,-1,159.0853696,-2,159.0853696,-2,159.0853696,1,F,graduate school,single,25/01/1990,0
55450810,92.720296,-1,192.0890248,-1,291.4577536,-1,398.7867136,0,607.4819136,0,726.7363136,0,F,university,married,23/01/1988,0
13439384,23.85088,0,44.7204,0,65.58992,0,86.45944,2,86.45944,2,125.21712,2,M,university,married,19/01/1970,1
13210460,9.8683016,0,19.676976,0,29.1577008,0,63.2942728,0,101.813444,0,135.0257944,0,M,university,single,26/01/1991,1
34375750,178.8816,0,387.5768,0,536.6448,0,667.82464,0,861.61304,0,1055.40144,0,F,university,married,12/01/1984,0
52390826,14.9068,0,25.34156,0,55.15516,0,100.2631368,-1,595.1987104,-1,601.787516,-2,F,graduate school,single,08/01/1990,0
55967532,108.7301992,0,263.7609192,0,371.1196928,0,521.1715416,0,562.6720728,0,655.8693864,0,F,graduate school,single,24/01/1993,0
47744716,29.8136,0,44.7204,0,134.1612,0,166.95616,0,220.62064,0,262.35968,2,M,graduate school,single,09/01/1992,1
30608780,107.32896,0,748.32136,0,774.8256504,0,801.6578904,0,861.2850904,0,959.6699704,0,F,high school,married,09/01/1966,1
58608177,175.5424768,0,348.4315432,0,523.7951384,0,693.7326584,0,919.6601192,0,1184.1067512,0,M,university,single,04/01/1948,0
39725728,119.2544,2,119.2544,0,215.4927008,0,304.9335008,2,304.9335008,2,424.1879008,2,F,high school,married,06/01/1974,1
37493948,29.8136,0,59.6272,0,89.4408,0,149.068,0,187.82568,0,232.54608,0,M,university,married,10/01/1984,0
36013688,325.0874944,-2,1068.9070008,-2,1638.8237784,-2,1973.1534888,-2,1988.56712,-2,2316.5763472,-2,F,graduate school,single,13/01/1984,0
24382965,99.3389152,0,196.8890144,-1,2957.9265104,-1,3584.5487552,-1,3784.4191296,-1,3905.6114136,0,F,high school,married,06/01/1985,1
25553865,238.5088,0,477.0176,0,1222.3576,0,1520.4936,0,1830.55504,0,2099.5929664,0,M,university,single,31/01/1982,0
55009160,118.5388736,0,236.27278,0,350.1905456,0,463.4225984,0,574.2993768,0,681.389828,0,M,university,married,06/01/1965,1
13998488,0.0,0,59.6272,0,90.6929712,0,135.4133712,0,267.0106016,0,356.4514016,0,M,university,single,29/01/1973,1
25443504,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.0,-1,4.2931584,1,M,graduate school,single,28/01/1984,0
48067437,0.0,6,0.0,7,0.0,7,0.0,7,0.0,2,0.0,2,F,graduate school,single,08/01/1993,1
15361732,33.0036552,-1,72.3576072,-1,113.3811208,-1,199.8107472,-1,254.608144,-1,343.0949088,-1,F,university,single,28/01/1989,0
45420835,138.5736128,-1,219.12996,0,220.5013856,0,409.7581184,-1,576.2372608,0,606.4980648,0,F,graduate school,married,22/01/1986,0
48292222,0.0,-2,0.0,-2,0.0,-2,0.0,-2,59.8955224,-2,76.7402064,-2,F,high school,married,12/01/1985,1
