,SHOP_JUL,PAY_JUL,SHOP_AUG,PAY_AUG,SHOP_SEP,PAY_SEP,SHOP_OCT,PAY_OCT,SHOP_NOV,PAY_NOV,SHOP_DEC,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
18043194,6813.540517,0,107.269333,0,590.30928,0,201.0331046,0,315.099938,0,179.9250764,0,F,graduate school,married,03/01/1986,0
15865592,4188.6617316,-1,64.397376,0,17.590024,-1,17.590024,-1,38.161408,0,38.161408,-1,F,graduate school,single,11/01/1986,0
51303792,1456.81175,2,39.622275,2,44.39245,2,45.674435,2,44.511705,2,44.869468,1,M,graduate school,single,17/01/1982,0
27811129,825.3597024,0,12.5515256,-1,0.0,0,404.0339072,0,669.8221512,0,494.1306066,0,F,university,single,20/01/1994,0
44107213,-29.7539728,-1,16.844684,-1,120.9239616,-1,92.5414144,-1,0.0,-2,0.0,1,F,high school,single,13/01/1983,1
20201125,703.5711464,0,12.1341352,2,20.720452,2,10.4049464,2,18.4546184,2,18.6036864,2,F,graduate school,single,02/01/1985,1
46260847,947.7147168,2,20.2136212,0,15.771394,0,24.447152,0,551.9689908,0,40.1291054,0,F,university,single,26/01/1991,1
53326024,316.7396864,0,431.253724,0,223.2740504,0,1954.4603612,0,533.782695,0,48.178778,0,M,graduate school,single,22/01/1991,0
10194731,543.35286,0,35.8061336,0,688.3662106,0,1364.3001492,0,-859.824224,0,166.031939,2,F,university,single,23/01/1987,1
24370515,-236.8094248,-1,29.8136,-2,106.7028744,-1,265.1323448,-1,104.2879728,-1,148.2332192,0,F,graduate school,married,04/01/1979,0
57244143,1980.338566,0,32.5862654,0,32.8545866,0,32.1986888,0,30.55894,0,30.97633,0,F,university,married,05/01/1992,0
56339201,813.7920256,0,23.254608,0,866.8602334,2,-819.2777278,3,22.4198272,3,22.8670312,3,M,high school,married,19/01/1962,1
19922785,2604.903673,0,49.580017,-1,59.3588776,2,0.0,-1,0.0,-2,0.0,1,M,high school,single,,0
59399466,610.4632736,0,10.8223368,0,14.757732,0,19.3490264,0,19.0508904,0,18.335364,0,M,high school,married,03/01/1958,0
50153730,656.2271496,0,2741.8971644,-1,355.229044,-1,574.508072,0,83.2395712,0,279.4726864,0,F,university,single,24/01/1989,0
41198916,-1124.091974,-2,0.0,0,286.0316784,0,40.3378008,-1,15.503072,-1,89.5600544,-1,F,graduate school,married,16/01/1980,0
58723786,1569.387904,0,79.33399,0,264.9534624,0,533.424932,2,114.8419866,2,63.3837136,2,F,university,married,07/01/1982,1
54640637,1092.3106772,-1,0.0,-1,2489.137464,-1,499.974072,-1,161.5002712,-1,115.4382592,-1,M,graduate school,single,24/01/1978,0
40916138,187.0505264,-1,103.0358016,-1,9.8683016,-1,127.6320216,-1,46.21108,-1,119.8208584,-1,F,graduate school,single,09/01/1983,0
31202174,372.6998136,0,135.8605752,0,138.8121216,0,57.7191296,0,66.3650736,0,19.6471624,0,M,university,married,28/01/1980,0
28513232,1914.599578,0,158.727607,0,152.854327,0,56.407331,0,64.725326,0,129.480465,0,F,graduate school,single,28/01/1981,0
17766690,1241.7662532,0,26.712986,2,29.5750916,2,18.7527542,2,25.520441,0,15.3241908,0,F,university,single,02/01/1977,1
27884321,506.8312,0,1.95399252334e-14,0,17.88816,0,12.8794752,-1,595.3179648,0,15.0260544,0,M,university,single,14/01/1984,0
14698748,90.5140896,0,731.774812,0,378.7817878,0,494.6076238,0,536.4361052,0,545.648507,-1,F,university,married,18/01/1989,0
46750629,1767.1116992,0,448.0984084,0,92.6308548,0,470.9952528,0,751.094024,0,316.0837876,0,M,university,married,16/01/1987,0
22714079,121.043216,-1,298.136,0,320.9135904,0,13.5055608,2,29.366396,2,29.6347184,2,M,university,single,04/01/1992,1
16429530,12180.4953468,0,972.0724276,0,1744.4533684,0,584.0484228,0,574.3291872,0,692.1525368,0,M,graduate school,single,12/01/1982,0
55328359,751.0642112,0,43.378788,0,131.8953664,0,166.8965326,0,25.9378322,0,48.0595232,0,F,high school,married,01/01/1969,0
38089673,559.005,0,14.7279184,0,32.8247736,0,9.5105384,0,8.1391128,0,112.3078312,0,M,high school,single,16/01/1992,0
44051007,-354.0066864,-2,61.0582528,-2,158.2505888,-2,229.4752792,-2,282.1260968,-2,147.9052696,-2,F,graduate school,married,17/01/1970,0
25023710,337.937156,0,5.5453296,0,844.1124564,0,102.827107,0,19.5279074,0,18.722941,0,F,high school,married,15/01/1962,0
55510650,249.241696,0,4.5018536,0,4.2931584,0,4.3527856,0,8.645944,0,3.3987504,0,F,graduate school,single,20/01/1992,0
18388547,5662.616302,0,379.974332,0,698.830784,2,1856.284177,2,180.938739,2,128.586056,2,F,university,married,25/01/1965,0
20351448,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,45.5551808,-1,M,graduate school,single,23/01/1987,0
23080002,-102.2010208,-2,122.5935232,-2,186.2753728,-2,43.2893472,-2,237.3460696,-2,227.1200048,-2,F,graduate school,single,16/01/1988,0
44564614,-286.1211192,-1,4.47204,2,13.8335104,-1,0.0,-1,29.3365824,-1,12.7005936,-1,M,graduate school,single,01/01/1977,0
26015634,58.3452152,-2,0.0,-2,110.0718112,-2,0.0,-2,200.7051552,-1,18.9614496,-1,F,graduate school,married,24/01/1976,1
14544041,284.6304392,0,-4.79616346638e-14,0,2453.1524486,0,-1235.77372,0,96.2383012,0,47.5228782,0,F,university,married,04/01/1979,0
28090556,4919.542136,0,363.278716,0,622.269459,0,342.8265866,0,293.33601,0,200.228138,0,F,university,single,03/01/1991,0
30791551,4267.3398224,0,76.4718838,0,1448.4043154,0,92.1538378,0,1065.627505,0,543.5615548,0,M,high school,single,24/01/1975,0
58058032,-276.3124448,-2,829.5037928,-2,1078.0299628,-2,566.6670948,-2,261.763408,-2,586.9999704,-2,F,graduate school,married,29/01/1970,0
58959630,0.0,-2,0.0,-2,0.0,-2,0.0,-1,745.34,-1,745.34,-1,F,graduate school,single,11/01/1988,0
29961832,-194.0269088,-1,968.5544232,-1,539.2385832,-1,239.105072,-1,565.116788,0,152.943768,-1,F,graduate school,married,27/01/1980,0
24672900,-129.540092,-1,178.8816,-1,178.8816,-1,680.6146744,0,297.092524,-1,278.160888,-1,F,high school,other,27/01/1980,0
23426808,1025.468586,0,23.10554,2,27.607393,2,17.560211,2,25.401187,2,25.252119,1,F,graduate school,single,16/01/1992,0
42667191,-3.2198688,-1,25.4608144,-1,70.3899096,-1,9.242216,-1,30.260804,-2,28.4421744,-2,F,graduate school,single,03/01/1983,0
57509991,273.6292208,0,323.2092376,0,-288.9832248,0,1211.7439586,0,36.3725914,0,49.818526,0,F,graduate school,single,26/01/1981,1
26951487,2633.822865,0,34.4645216,0,68.004821,0,52.1738,0,67.796127,0,68.153889,0,M,university,single,29/01/1991,0
41248579,636.6098008,-1,342.0514328,0,282.4242328,0,1138.0745532,0,86.7873896,0,72.447048,0,M,university,married,07/01/1982,0
42294206,0.0,-1,11.627304,-1,11.627304,-1,11.627304,-1,11.627304,-1,11.627304,-1,F,university,married,30/01/1971,0
38113189,521.3802368,0,136.4568472,0,208.844268,-1,246.9758624,-1,160.3375408,-1,97.2221496,-1,F,high school,single,15/01/1993,1
49123018,1009.488496,2,30.2011768,2,29.515464,2,34.0471312,0,34.3154536,0,33.093096,2,F,high school,married,24/01/1988,0
33349089,17.1726336,-1,14.8769864,-1,0.0,-1,225.5995112,-1,19.1999584,-1,251.4180888,-1,M,graduate school,single,18/01/1980,0
20686247,948.6091248,0,16.099344,0,472.5455602,0,950.0401776,0,199.095221,2,108.044486,1,F,high school,married,11/01/1971,1
22694150,946.194223,0,15.741581,0,24.59622,0,23.85088,0,22.3303864,0,181.4753832,0,F,high school,married,27/01/1952,0
58053848,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,married,14/01/1978,0
24357811,834.929868,0,12.67078,0,43.378788,0,11.776372,0,703.92891,0,63.383713,0,F,university,single,15/01/1987,0
48749733,2860.525479,0,52.054546,0,19.2595854,2,23.3738624,0,13.863324,0,22.062064,2,F,university,married,27/01/1975,0
20916463,244.918724,2,36.5812872,-1,34.5539624,-1,34.5539624,2,39.0260024,-1,34.5539624,-1,F,graduate school,single,05/01/1988,0
16412403,9.6596064,0,37.5949496,0,37.5949496,2,44.1837552,2,238.1510368,2,47.3439968,1,M,university,married,16/01/1979,1
23310089,19.7962304,-1,19.7067896,0,834.9000544,0,101.7836304,0,71.0159952,0,713.022058,0,F,graduate school,single,21/01/1988,0
21978045,0.0,-1,51.130324,-1,0.0,-2,0.0,0,113.4109344,0,63.9203584,0,F,high school,married,20/01/1977,0
14511615,31.30428,3,0.0,3,0.0,3,0.0,2,0.0,2,0.0,3,M,high school,single,04/01/1970,1
11225889,3887.097168,0,94.568739,0,61.147694,0,60.1936584,0,126.1413418,0,2232.591436,0,F,graduate school,single,22/01/1979,0
37488093,674.8904632,3,19.37884,2,19.676976,2,19.0508904,2,18.5738728,2,18.3055504,1,F,university,single,06/01/1990,0
44456655,2036.954593,0,33.838436,0,31.930365,0,50.26573,0,178.46421,0,34.047131,0,F,graduate school,single,30/01/1991,1
10899661,2276.2385462,0,38.250849,0,66.633396,0,518.42869,0,391.3035004,0,77.813496,0,M,graduate school,single,30/01/1988,0
27438298,1092.131795,0,121.5500474,0,138.8419352,0,138.7226808,0,137.5301368,0,424.7245456,0,F,university,married,16/01/1977,0
19325797,0.0,-2,0.0,-2,0.0,-2,0.0,0,758.308916,0,23.0160992,0,F,university,married,08/01/1992,0
27665208,11.7167448,-1,384.297304,0,397.415288,0,433.2512356,0,427.2288876,0,430.1506212,0,F,university,married,09/01/1971,0
10592569,-53.66448,-1,58.7924192,-1,0.0,-2,0.0,-2,0.0,-1,1007.69968,-1,F,university,married,01/01/1972,0
56669388,6451.66304,0,55.334042,0,118.5985,0,160.486609,0,144.745028,2,146.563658,1,M,university,married,17/01/1979,0
30147933,269.6341984,0,9.0335208,0,8.795012,0,4.3527856,0,8.645944,2,8.1689264,1,M,high school,other,04/01/1962,0
31564255,190.3896496,-1,39.3241384,-1,46.3303344,-1,11.627304,-1,11.627304,2,11.627304,-1,F,graduate school,single,26/01/1989,1
16014368,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,M,graduate school,married,27/01/1980,1
28444943,1311.8580268,0,21.4956064,0,21.734114,0,30.171363,0,19.7962302,0,19.7664174,0,F,graduate school,single,21/01/1988,0
23894358,1046.844937,0,21.972623,0,26.623545,0,26.057086,0,15.8608354,0,15.4732584,0,F,university,married,14/01/1976,0
54676991,160.8145584,0,193.3710096,0,102.9165472,0,187.974748,0,235.974644,0,281.2018752,0,F,high school,married,04/01/1985,0
19367948,1665.775273,2,41.8582946,2,37.3862542,2,55.244601,2,54.618515,2,45.6446218,1,M,high school,married,26/01/1960,0
28195061,3520.807278,0,64.457004,0,56.73528,0,43.766365,0,56.496772,0,43.7365514,-1,F,university,single,15/01/1990,0
37870755,8973.356955,-1,0.0,-2,0.0,-2,0.0,-2,0.0,0,14024.31744,0,F,university,single,01/01/1986,1
12939665,1550.158132,0,124.978611,0,24.745288,0,476.570396,0,315.159566,0,183.174758,0,F,university,single,13/01/1976,0
45500241,1.639748,-1,29.217328,-1,646.2992208,0,141.7338544,0,18.3055504,0,64.9340208,0,F,high school,single,15/01/1988,0
23725162,1700.3888622,0,122.56371,0,1848.7711492,2,-1728.711782,2,58.6731646,2,81.182433,2,M,university,single,02/01/1990,1
29277130,12.1937624,-2,62.8768824,-2,420.6400824,-2,62.8768824,-2,137.4108824,-2,182.1909096,-2,F,university,married,27/01/1974,0
46536313,48.6259816,0,121.043216,0,312.1185784,0,18.0074144,0,84.9985736,0,83.7464024,0,F,university,single,29/01/1986,0
56661326,-604.1427906,-1,507.5467264,-1,1999.210575,0,202.851735,0,322.9707284,-1,174.1412376,-1,F,university,married,18/01/1985,0
50173363,4802.8815194,0,113.3513066,0,70.8967412,0,66.1265648,0,1601.020134,0,1356.5188,0,F,university,single,19/01/1989,0
11528589,978.064962,0,19.7067892,0,219.1895868,0,21.286911,0,263.134833,0,361.1023232,0,M,university,married,11/01/1977,0
48750009,87.20478,0,17.6794648,0,17.5005832,0,17.5005832,0,18.3055504,0,17.7689056,0,F,high school,married,07/01/1983,0
45995880,3054.0753704,0,56.3477036,0,209.0529636,0,248.466542,0,594.990016,0,164.481631,0,F,university,married,16/01/1989,1
21368969,284.272676,0,3.875768,0,7.9304176,0,7.1850776,0,105.242008,0,3.8161408,0,F,graduate school,single,06/01/1988,0
16523676,109.803489,0,39.562647,0,37.5651356,0,61.8035932,0,127.0953764,0,250.1957312,0,F,,married,13/01/1977,0
22571797,2571.4826268,0,74.027169,0,1550.3071998,0,147.9350832,0,371.268761,0,68.0346352,0,M,high school,married,15/01/1977,0
36502817,2975.367466,0,242.4143822,0,398.905968,0,663.382413,0,178.195888,0,227.9547848,0,F,university,single,27/01/1990,1
18046505,1991.071462,2,38.191222,2,36.52166,2,49.102999,2,48.983745,2,47.970082,2,F,university,married,03/01/1982,1
39018155,27.9949704,-1,26.683172,-1,20.7800792,-1,20.7800792,-1,0.0,-1,8.0198584,-1,M,university,married,29/01/1966,0
13973731,5665.239899,0,220.8591492,0,152.3176822,0,812.8976178,0,160.2481002,0,86.310372,0,F,graduate school,married,17/01/1974,0
44715096,256.3373328,0,79.8110072,0,1195.912937,0,54.8272102,0,79.035854,0,61.6843378,0,F,graduate school,married,31/01/1987,0
49490810,-0.5366448,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,married,26/01/1977,0
58944400,543.949132,0,7.751536,0,6.857128,0,6.9465688,0,15.7415808,0,5.9329064,2,F,university,single,11/01/1993,1
46953247,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,university,single,18/01/1991,0
15673964,740.2418744,0,55.5129232,0,55.3936688,0,66.9911592,0,124.5015936,0,138.5139858,0,F,university,single,29/01/1991,0
16947877,855.2329296,0,18.5440592,0,23.1651672,0,22.807404,0,21.912996,0,21.8235552,0,F,university,married,11/01/1983,0
46727983,9582.210294,0,341.69367,0,431.045029,0,836.569617,0,555.21867,0,376.24763,0,F,university,single,13/01/1991,1
22399488,7809.1955028,0,132.2233154,0,125.21712,0,172.054286,0,201.510122,0,231.919995,0,F,graduate school,married,22/01/1977,0
42199184,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,university,single,03/01/1988,1
10984493,-739.228212,-2,0.0,-2,46.9862336,-2,225.688952,-2,263.254088,-2,1524.428995,-2,F,high school,single,12/01/1980,0
28527297,0.0,-1,35.7166928,-1,35.7166928,-1,35.7166928,-1,35.7166928,-1,35.7166928,-1,M,university,single,21/01/1984,1
41666666,795.6951704,0,25.34156,0,24.298084,0,24.4173384,0,24.9241696,0,41.9775488,0,M,university,married,04/01/1960,1
23311077,3996.4236388,2,201.7188178,2,152.7648866,2,180.7300434,2,116.2730402,2,105.897907,2,M,high school,married,03/01/1971,1
50612089,0.0,-2,0.0,-2,75.428408,-2,0.0,-2,35.03098,-2,64.9042072,-2,F,university,single,10/01/1988,0
43943602,490.2250248,0,12.6111528,2,17.14282,0,16.9043112,0,15.5925128,0,15.2943768,0,F,university,single,18/01/1983,0
18516702,0.596272,-1,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,graduate school,married,29/01/1984,0
39273501,137.9773408,-1,317.812976,-1,587.476988,-1,156.4617728,-1,442.4636376,-1,8.3179944,-1,M,high school,married,18/01/1963,0
10286936,1475.981895,0,28.144039,0,26.4446628,2,31.30428,0,188.839342,0,32.854588,2,F,university,married,10/01/1979,0
57572707,1064.047384,0,106.9413832,0,150.9760706,0,265.3112258,0,137.8282736,0,137.2320004,0,M,high school,married,06/01/1971,0
27159696,50.086848,-1,152.8543272,-1,137.9773408,-1,141.018328,-1,71.403572,-1,115.080496,-1,F,graduate school,married,15/01/1971,0
43733537,-1878.2568,0,79.781194,0,32.317942,0,32.407384,0,34.70303,0,64.09924,0,F,graduate school,single,20/01/1990,0
33777125,-24.894356,-1,20.86952,0,1102.0299106,-1,199.661679,-1,453.4350424,-1,264.0590552,-1,F,university,married,30/01/1980,0
51202675,3102.2541478,0,122.8022182,0,166.3002612,0,1021.1158,0,160.933813,0,79.2743618,0,F,graduate school,married,31/01/1979,0
51977901,2783.815086,0,77.9923784,0,222.3498286,0,94.1811626,0,163.1996458,0,74.772509,0,F,university,married,15/01/1994,0
48969551,0.0,0,200.5262736,0,623.10424,0,-8.881784197e-14,0,91.67682,0,13.3266792,0,F,university,single,05/01/1994,0
37572824,7784.1818918,0,578.5329082,0,536.942936,0,1823.5190302,0,595.5266642,0,204.968496,0,F,graduate school,single,28/01/1969,1
10282479,226.9411232,0,3.7267,0,3.7863272,0,25.2521192,0,82.5240448,0,34.4943352,0,M,university,single,29/01/1987,0
58376364,2696.819002,0,82.5836716,0,73.4308968,0,46.1812668,0,41.709226,0,153.927617,0,M,graduate school,single,08/01/1989,0
45798864,1259.29665,0,21.316724,0,55.244601,0,2017.247803,0,175.3635954,0,97.013455,0,M,university,single,04/01/1976,0
30328097,-293.1571288,-1,373.8923576,0,92.7501096,-1,621.911696,-1,320.347132,-1,768.0579632,-2,F,graduate school,single,27/01/1969,0
28391399,334.8365416,0,24.3875248,0,20.86952,0,25.3713736,0,17.5602104,0,16.5763616,0,M,high school,single,22/01/1972,0
20316883,0.0,-2,0.0,-2,0.0,2,23.254608,2,0.0,-1,11.627304,-1,M,high school,single,03/01/1982,1
46840121,375.6215464,0,18.0074144,0,4.6807352,0,228.4019896,0,552.446008,0,30.55894,0,F,graduate school,single,14/01/1993,0
48842350,-106.4643656,-1,4.47204,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,married,20/01/1980,0
29016078,196.620692,0,20.1838072,0,19.7962304,-1,12.3428304,-1,12.3428304,-1,12.3428304,-1,F,university,married,12/01/1986,0
41495247,64.09924,0,96.8345728,0,4.04121180964e-14,0,91.4383112,0,100.2333232,0,20.7502656,0,M,university,single,27/01/1972,0
42228525,3605.239394,0,57.361366,-1,24.0893888,0,525.4647,0,11.2397272,0,383.6712184,0,F,university,single,15/01/1984,1
33760036,274.2254928,-2,0.0,-1,56.64584,-1,250.43424,-1,30.260804,-1,261.0478816,-1,F,high school,married,26/01/1984,0
33035020,-74.0569824,-1,416.7046872,-1,43.0508384,0,7.1054273576e-15,-1,0.0,-2,0.0,1,F,university,married,10/01/1970,0
24740711,275.0006464,0,184.7846928,2,89.8581904,0,7495.9738208,0,4461.724495,2,356.3023332,1,M,graduate school,single,17/01/1982,1
16653731,922.343343,0,225.83802,0,249.987036,0,567.20374,0,165.5847344,0,56.079382,0,F,graduate school,single,29/01/1994,0
47675155,120.7152664,-1,667.1985544,-1,48.6557952,-1,48.6557952,-1,169.4306888,-1,693.1363864,-1,F,university,married,08/01/1974,0
46550231,3352.598947,0,153.2419046,0,465.92694,0,207.11508,2,109.714048,0,105.569957,0,M,graduate school,married,01/01/1965,0
29079342,59.925336,-1,27.726648,-1,27.726648,-1,-2.84217094304e-14,-2,55.453296,-2,27.726648,1,M,graduate school,single,07/01/1989,0
56548067,774.110124,0,12.7005936,0,36.074456,0,103.2743104,2,34.732844,2,13.6248152,2,F,university,married,,1
32568136,2937.3551262,0,35.4781844,0,133.028283,0,30.7676348,0,33.4508594,0,72.6259302,0,M,university,single,15/01/1967,1
37822521,-0.298136,0,141.912736,0,7.1054273576e-15,0,2.683224,0,1.1329168,0,160.99344,2,F,graduate school,single,01/01/1982,1
40712569,0.0,-2,0.0,-2,0.0,0,921.24024,0,22.4496408,0,14.16146,0,F,university,married,28/01/1981,0
57321552,1066.0150814,0,58.5837242,0,14.3403416,0,262.6280024,0,17.5005832,0,43.378788,0,M,graduate school,single,02/01/1988,0
11207821,198.2008128,0,136.4568472,0,105.4507032,0,201.5697496,-1,461.2462056,0,39.7713424,0,M,graduate school,single,14/01/1982,0
11269870,789.165992,0,63.204832,2,61.654525,2,66.6035818,0,68.8694164,0,67.229668,2,F,university,married,13/01/1983,1
56220141,-3895.713298,-2,505.2510792,-2,553.6087384,-2,494.7865056,-2,333.614184,-2,802.880248,-2,F,graduate school,single,01/01/1981,0
57955629,43.825992,-1,1095.828682,-1,19.676976,-1,19.676976,-1,19.676976,-1,794.830576,-1,,university,married,14/01/1967,0
38385940,-13.117984,-2,11.627304,-1,11.627304,-1,17.2322608,2,23.254608,-1,28.8595648,-1,M,university,married,20/01/1967,1
28321454,856.6639824,0,18.9912632,0,13.714256,0,39.4135792,0,40.3378008,0,32.5266376,0,F,graduate school,married,18/01/1983,0
31272312,537.688276,0,53.6048528,0,52.3824952,0,906.542135,0,309.345914,0,78.350141,0,F,university,other,30/01/1983,0
56098151,35.6570656,0,6.0521608,0,83.1501304,-1,7.4534,-1,0.0,-2,0.0,1,M,graduate school,married,01/01/1979,0
14872798,2000.582001,0,33.122909,0,1433.437888,0,57.450808,0,3411.83857,0,180.0145166,0,F,university,married,27/01/1980,0
41486343,12773.2195316,2,1635.84242,0,1167.232246,0,263.1944612,2,1180.58875,2,268.94849,2,M,high school,married,27/01/1966,1
43217737,541.4746032,0,35.4483704,0,3.9950224,0,10.8223368,2,16.8744976,2,76.7402064,2,M,university,single,29/01/1980,0
44390047,3379.222492,0,55.006092,0,100.382391,2,98.71283,2,50.653306,2,96.357555,2,F,graduate school,married,21/01/1976,1
19219976,4964.70974,0,62.9365092,0,49.8185264,0,2179.9704318,0,4335.6427802,0,135.3537442,0,M,university,married,14/01/1971,0
29042864,-114.2755288,-1,331.1694688,-1,193.6691456,-1,1370.35231,-1,249.2118824,-1,239.701344,-1,F,university,married,18/01/1977,0
21604859,941.722183,0,16.3080394,0,15.4732584,2,24.745288,0,15.1751224,0,23.2844216,2,F,university,single,02/01/1986,1
31474131,249.241696,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,single,11/01/1976,0
55566983,743.8791336,2,29.6943456,3,19.7962304,2,19.8856712,2,9.8683016,2,18.335364,3,M,university,single,22/01/1980,0
39767941,866.9198608,0,17.3813288,0,1700.6869982,2,-1249.2792804,2,1194.6309522,2,-818.055371,1,M,university,married,04/01/1964,1
27098227,0.0,-1,29.8136,-1,78.707904,-1,29.7837864,-1,41.440904,-1,46.8669792,-1,M,university,married,01/01/1985,0
38567027,-2556.0988098,-1,34.2260128,-2,0.0,-2,0.0,-2,0.0,0,477.0176,0,M,graduate school,single,24/01/1990,0
12928559,-77.3364784,-1,173.7238472,-1,25.8782048,-1,132.9388424,-1,59.329064,-1,3958.3218584,-1,M,graduate school,married,23/01/1970,0
16612322,900.6986698,2,133.5053008,2,98.176185,2,42.5141932,2,40.1589192,2,29.6645322,2,F,university,single,30/01/1993,0
